observation_id,timestamp,time_index,asset,regime,case_type,schema_variant,open,high,low,close,volume,log_return_1,rolling_vol_20,momentum_20,drawdown_60,stress_score,volume_zscore,target_return_1,target_regime,quality_flags,valid_for_training
2021-01-10-XLI-07495,2021-01-10T00:00:00Z,374,XLI,STRESS,clean,v1,140.2950941084,153.9735864452,138.1169581140,151.6196325791,940926.2313217828,0.0776269480,0.0469174916,0.2233546472,-0.2870022092,0.7624092388,-0.4728493642,0.0155925880,STRESS,,true
2021-01-10-XLC-07496,2021-01-10T00:00:00Z,374,XLC,STRESS,clean,v1,201.7141832419,213.3427990010,199.8284271278,211.3668038760,921760.0056026756,0.0467432702,0.0327859595,-0.0353647115,-0.2129071762,0.6152895027,-0.9500382189,0.0770688053,STRESS,,true
2021-01-10-XLB-07497,2021-01-10T00:00:00Z,374,XLB,STRESS,clean,v1,218.7125435097,228.0480204224,217.1880397164,226.4694482591,964682.4158662778,0.0348517686,0.0367572843,0.0055217769,-0.1980236169,0.5973058691,-1.0552312785,-0.0443724139,STRESS,,true
2021-01-03-XLY-07498,2021-01-03T00:00:00Z,374,XLY,STRESS,stale_timestamp,v1,133.8685551127,134.1184480976,132.3773315881,132.6249030426,1026017.4262686518,-0.0093335207,0.0442550513,-0.1516400947,-0.3275156845,1.0000000000,0.3487150241,0.0390002147,STRESS,STALE_TIMESTAMP,false
2021-01-10-CASH-07499,2021-01-10T00:00:00Z,374,CASH,STRESS,clean,v1,164.2303400550,164.3622336746,164.2083663624,164.3402452768,1215437.4158848973,0.0006689900,0.0002385400,0.0070391346,-0.0132144074,0.0038762748,1.9981444982,0.0002462500,STRESS,,true
2021-01-11-SPY-07500,2021-01-11T00:00:00Z,375,SPY,STRESS,clean,v1,143.4885413607,145.3969824376,132.4710487662,134.2567036037,847252.4882461553,-0.0665015150,0.0382527794,-0.2914371588,-0.4694375025,1.0000000000,-2.4642989734,-0.0825266687,STRESS,,true
2021-01-11-QQQ-07501,2021-01-11T00:00:00Z,375,QQQ,STRESS,clean,v1,170.5572922720,171.6292907711,170.3791695059,171.4502354532,906980.6929690818,0.0052217869,0.0380089717,-0.0481368840,-0.0940260329,0.7299651859,-1.3901824897,0.0142308425,STRESS,,true
2021-01-11-TLT-07502,2021-01-11T00:00:00Z,375,TLT,STRESS,clean,v1,63.3184765577,64.3800952776,63.1429665523,64.2021358916,897117.9044071493,0.0138593042,0.0438214091,-0.1585750011,-0.2016370294,1.0000000000,-0.7537695226,0.0235483342,STRESS,,true
2021-01-11-GLD-07503,2021-01-11T00:00:00Z,375,GLD,STRESS,clean,v1,145.3474223858,145.8240951920,142.5145726293,142.9834928320,1079237.2390785967,-0.0163977041,0.0386363079,-0.2144558333,-0.3739393924,1.0000000000,0.8680548012,0.0021048651,STRESS,,true
2021-01-11-IWM-07504,2021-01-11T00:00:00Z,375,IWM,STRESS,clean,v1,125.2703027519,125.9793616425,121.0854333181,121.7747063244,1016702.0284915525,-0.0283011566,0.0339858887,-0.4050290679,-0.4414373141,1.0000000000,-0.0061017061,-0.0323017565,STRESS,,true
2021-01-11-EEM-07505,2021-01-11T00:00:00Z,375,EEM,STRESS,clean,v1,90.6428175289,91.8059170971,83.9191292413,85.0099496553,945505.3190194548,-0.0641583967,0.0451975541,-0.1553404205,-0.1985751413,1.0000000000,-0.6575471130,0.0153015633,STRESS,,true
2021-01-11-HYG-07506,2021-01-11T00:00:00Z,375,HYG,STRESS,clean,v1,108.4153528193,111.4865162816,107.9104127292,110.9696795189,1045222.5147266699,0.0232872964,0.0443968143,-0.3327083850,-0.5240154245,1.0000000000,0.3693202614,0.0240209412,STRESS,,true
2021-01-11-LQD-07507,2021-01-11T00:00:00Z,375,LQD,STRESS,clean,v1,73.1472402194,73.2183456132,72.7218152297,72.7925758593,1107066.4609747082,-0.0048604290,0.0331398314,0.0570772068,-0.3902453768,0.5385222609,1.4853515804,-0.0438154682,STRESS,,true
2021-01-11-VNQ-07508,2021-01-11T00:00:00Z,375,VNQ,STRESS,clean,v1,75.6736675143,75.7918937143,74.9675330836,75.0848393478,1244786.4090234400,-0.0078115812,0.0303140690,0.1194158506,-0.0830726333,0.4926036207,3.0147626305,0.0148229168,STRESS,,true
2021-01-11-DBC-07509,2021-01-11T00:00:00Z,375,DBC,STRESS,clean,v1,185.3006899718,185.7375949980,182.6972066023,183.1289911612,1056031.4642735380,-0.0117890826,0.0393852186,0.1515858082,-0.1205120540,0.6400098019,0.8135902958,-0.0572823246,STRESS,,true
2021-01-11-XLK-07510,2021-01-11T00:00:00Z,375,XLK,STRESS,clean,v1,58.5895862053,60.3301833474,58.3035964207,60.0371277663,1041810.1592609847,0.0244061960,0.0434573640,-0.1175325578,-0.5479461107,0.9804248003,0.3111184282,0.0244395242,STRESS,,true
2021-01-11-XLF-07511,2021-01-11T00:00:00Z,375,XLF,STRESS,clean,v1,47.2124024700,47.5892954501,45.0029052728,45.3650509880,1035428.1472412685,-0.0399146157,0.0415961691,-0.0770603091,-0.3162650989,0.8557451352,0.2394456425,-0.0622003939,STRESS,,true
2021-01-11-XLE-07512,2021-01-11T00:00:00Z,375,XLE,STRESS,clean,v1,126.5211610071,128.8304662149,126.1396514828,128.4431611277,953781.1617013771,0.0150769058,0.0415368560,0.0352363591,-0.0898978942,0.6749739103,-0.8182069680,-0.0261284227,STRESS,,true
2021-01-11-XLP-07513,2021-01-11T00:00:00Z,375,XLP,STRESS,clean,v1,98.7111545452,104.7226300975,97.7377706973,103.7000510868,947557.3830843790,0.0493046532,0.0404353592,-0.2812067341,-0.3873517464,1.0000000000,-0.7941025722,0.0444135877,STRESS,,true
2021-01-11-XLU-07514,2021-01-11T00:00:00Z,375,XLU,STRESS,clean,v1,121.7953072631,122.3808207286,118.3310369595,118.9026443631,1097157.0717177349,-0.0240367826,0.0309689369,-0.1531724381,-0.4811542238,0.8606475804,0.6674025338,0.0158001095,STRESS,,true
2021-01-11-XLI-07515,2021-01-11T00:00:00Z,375,XLI,STRESS,clean,v1,151.6196325791,154.4825616551,151.1468040867,154.0023027638,959578.0470763212,0.0155925880,0.0467239110,0.2532044955,-0.2757976010,0.7592635542,-0.3208094961,-0.0591502475,STRESS,,true
2021-01-04-XLC-07516,2021-01-04T00:00:00Z,375,XLC,STRESS,stale_timestamp,v1,211.3668038760,231.8197227143,208.1088464632,228.3007495096,898742.6788408423,0.0770688053,0.0372373445,0.0385185090,-0.1030376923,0.6051068485,-1.2143644683,-0.0297505617,STRESS,STALE_TIMESTAMP,false
2021-01-11-XLB-07517,2021-01-11T00:00:00Z,375,XLB,STRESS,clean,v1,226.4694482591,228.4792474773,214.7175707461,216.6401399368,1117841.6720574065,-0.0443724139,0.0377279087,-0.0145506811,-0.1976948838,0.6470301059,1.2665981677,-0.0142754786,STRESS,,true
2021-01-11-XLY-07518,2021-01-11T00:00:00Z,375,XLY,STRESS,clean,v1,132.6249030426,138.9751111302,131.5904231031,137.8994891922,1006242.8120339271,0.0390002147,0.0431441400,-0.1655267352,-0.3007705079,1.0000000000,0.1049725377,-0.0798232930,STRESS,,true
2021-01-11-CASH-07519,2021-01-11T00:00:00Z,375,CASH,STRESS,clean,v1,164.3402452768,164.3888147963,164.3321515197,164.3807190458,874291.7426888186,0.0002462500,0.0002261722,0.0072788329,-0.0129713815,0.0036752982,-1.4260861721,0.0000136630,STRESS,,true
2021-01-12-SPY-07520,2021-01-12T00:00:00Z,376,SPY,STRESS,clean,v1,134.2567036037,136.4726553025,121.5813921608,123.6218114148,793693.2540969566,-0.0825266687,0.0409080945,-0.3394745509,-0.5114650125,1.0000000000,-2.5564094047,0.0127187951,STRESS,,true
2021-01-12-QQQ-07521,2021-01-12T00:00:00Z,376,QQQ,STRESS,clean,v1,171.4502354532,174.4025304103,170.9622591921,173.9075601889,997410.5347256863,0.0142308425,0.0381895548,-0.0347853960,-0.0810410858,0.7017461902,-0.0319372380,-0.0333160698,STRESS,,true
2021-01-12-TLT-07522,2021-01-12T00:00:00Z,376,TLT,STRESS,clean,v1,64.2021358916,66.0415061021,63.8997652216,65.7319306086,880607.3408356304,0.0235483342,0.0421390509,-0.1826138079,-0.1826138079,1.0000000000,-0.9790309427,0.0253958278,STRESS,,true
2021-01-12-GLD-07523,2021-01-12T00:00:00Z,376,GLD,STRESS,clean,v1,142.9834928320,143.3450897819,142.9233006392,143.2847707592,1068062.7709447683,0.0021048651,0.0383335880,-0.1839719163,-0.3726202314,1.0000000000,0.7569924947,0.0044857679,STRESS,,true
2021-01-12-IWM-07524,2021-01-12T00:00:00Z,376,IWM,STRESS,clean,v1,121.7747063244,122.5614137066,117.1423195383,117.9040209332,1265440.6090718973,-0.0323017565,0.0333713179,-0.4249553571,-0.4591915793,1.0000000000,2.5769843546,0.0113320909,STRESS,,true
2021-01-12-EEM-07525,2021-01-12T00:00:00Z,376,EEM,STRESS,clean,v1,85.0099496553,86.5849062108,84.7497926293,86.3207377634,847381.1930188906,0.0153015633,0.0454884548,-0.1410421441,-0.1862177858,1.0000000000,-1.7120588000,0.0085862881,STRESS,,true
2021-01-12-HYG-07526,2021-01-12T00:00:00Z,376,HYG,STRESS,clean,v1,110.9696795189,114.2136289182,110.4365602900,113.6675486183,902781.3402932365,0.0240209412,0.0451945209,-0.2885285538,-0.5124433979,1.0000000000,-1.6187561505,-0.0526059148,STRESS,,true
2021-01-12-LQD-07527,2021-01-12T00:00:00Z,376,LQD,STRESS,clean,v1,72.7925758593,73.4304640182,69.0614568026,69.6719990547,1053675.2980220532,-0.0438154682,0.0347227618,0.0162738650,-0.4163852147,0.5642448795,0.7740712344,-0.0630025705,STRESS,,true
2021-01-12-VNQ-07528,2021-01-12T00:00:00Z,376,VNQ,STRESS,clean,v1,75.0848393478,76.4320247117,74.8622440826,76.2061053600,984798.2668866764,0.0148229168,0.0291247899,0.1716008459,-0.0693798625,0.4732778351,-0.2059696514,-0.0762393011,STRESS,,true
2021-01-12-DBC-07529,2021-01-12T00:00:00Z,376,DBC,STRESS,clean,v1,183.1289911612,185.2270020247,170.9525194433,172.9337286394,1134857.7162586120,-0.0572823246,0.0408117970,0.0395856102,-0.1694754127,0.6631917008,1.8383813307,0.0213469628,STRESS,,true
2021-01-12-XLK-07530,2021-01-12T00:00:00Z,376,XLK,STRESS,clean,v1,60.0371277663,61.8231994090,59.7436719987,61.5224833646,792637.8654317488,0.0244395242,0.0439738399,-0.0968875489,-0.5367620185,0.9406458464,-2.8476858993,0.0437533733,STRESS,,true
2021-01-12-XLF-07531,2021-01-12T00:00:00Z,376,XLF,STRESS,clean,v1,45.3650509880,45.9293957965,42.0989798286,42.6292915745,1054025.3728811308,-0.0622003939,0.0394609848,-0.1929512559,-0.3574980337,1.0000000000,0.4900878028,-0.0065517906,STRESS,,true
2021-01-12-XLE-07532,2021-01-12T00:00:00Z,376,XLE,STRESS,clean,v1,128.4431611277,129.1143645693,124.4767151782,125.1306082635,1020429.4474953441,-0.0261284227,0.0400154378,0.0643910958,-0.1133694540,0.6502508650,0.1403859737,-0.0319877116,STRESS,,true
2021-01-12-XLP-07533,2021-01-12T00:00:00Z,376,XLP,STRESS,clean,v1,103.7000510868,109.3725225986,102.7789128235,108.4095511763,980461.1461007186,0.0444135877,0.0426222789,-0.2314376931,-0.3595285488,1.0000000000,-0.3790793015,-0.0005146979,STRESS,,true
2021-01-05-XLU-07534,2021-01-05T00:00:00Z,376,XLU,STRESS,stale_timestamp,v1,118.9026443631,121.1779580356,118.5269094029,120.7962392740,1058405.5400466649,0.0158001095,0.0310499430,-0.1514152627,-0.4728912980,0.8578638534,0.2748666999,0.0270125008,STRESS,STALE_TIMESTAMP,false
2021-01-12-XLI-07535,2021-01-12T00:00:00Z,376,XLI,STRESS,clean,v1,154.0023027638,155.8241576297,143.4399852435,145.1572021310,1008942.6832924735,-0.0591502475,0.0487031966,0.1339723176,-0.3173920640,0.7914269453,0.2252946972,0.0040462665,STRESS,,true
2021-01-12-XLC-07536,2021-01-12T00:00:00Z,376,XLC,STRESS,clean,v1,228.3007495096,229.6591646142,220.2901167470,221.6087134856,1094949.8242882139,-0.0297505617,0.0377509554,-0.0068442567,-0.1293297833,0.6294229582,1.5351619824,-0.0212808313,STRESS,,true
2021-01-12-XLB-07537,2021-01-12T00:00:00Z,376,XLB,STRESS,clean,v1,216.6401399368,217.2586682739,212.9597067790,213.5694680540,987709.1165293851,-0.0142754786,0.0376846255,-0.0416757964,-0.2090668103,0.7096186897,-0.6871347052,-0.0068179095,STRESS,,true
2021-01-12-XLY-07538,2021-01-12T00:00:00Z,376,XLY,STRESS,clean,v1,137.8994891922,140.1010074569,125.2871523015,127.3197689445,994675.8937317980,-0.0798232930,0.0439344805,-0.2634581382,-0.3544157567,1.0000000000,-0.0958066109,-0.0049447858,STRESS,,true
2021-01-12-CASH-07539,2021-01-12T00:00:00Z,376,CASH,STRESS,clean,v1,164.3807190458,164.3834141789,164.3802698605,164.3829649875,966996.0466949701,0.0000136630,0.0002321392,0.0066955284,-0.0129578957,0.0037722617,-0.6361882731,0.0005065884,STRESS,,true
2021-01-13-SPY-07540,2021-01-13T00:00:00Z,377,SPY,STRESS,clean,v1,123.6218114148,125.5226626810,123.3073473180,125.2041734366,909162.8662513640,0.0127187951,0.0410911469,-0.2992399378,-0.5052117535,1.0000000000,-1.0409923639,-0.0091517521,STRESS,,true
2021-01-13-QQQ-07541,2021-01-13T00:00:00Z,377,QQQ,STRESS,clean,v1,173.9075601889,175.0663434704,167.0882828791,168.2090960750,1044097.6818733780,-0.0333160698,0.0388327209,-0.0610143974,-0.1111527979,0.7733986426,0.5859406762,0.0544422919,STRESS,,true
2021-01-13-TLT-07542,2021-01-13T00:00:00Z,377,TLT,STRESS,clean,v1,65.7319306086,67.7650754976,65.3980672503,67.4226248234,815497.7736843562,0.0253958278,0.0423852439,-0.1308106094,-0.1615897775,0.9939849687,-1.5700557334,0.1093045474,STRESS,,true
2021-01-13-GLD-07543,2021-01-13T00:00:00Z,377,GLD,STRESS,clean,v1,143.2847707592,144.0580831172,143.1562223142,143.9289567384,1105718.1634665004,0.0044857679,0.0367650913,-0.2114689546,-0.3697996298,1.0000000000,1.0580452549,-0.0565503297,STRESS,,true
2021-01-13-IWM-07544,2021-01-13T00:00:00Z,377,IWM,STRESS,clean,v1,117.9040209332,119.5179842918,117.6368011163,119.2477190930,983577.9135406897,0.0113320909,0.0339133278,-0.4189919260,-0.4530282332,1.0000000000,-0.4799473994,-0.0059056294,STRESS,,true
2021-01-13-EEM-07545,2021-01-13T00:00:00Z,377,EEM,STRESS,clean,v1,86.3207377634,87.2146167970,86.1725028185,87.0651035843,999980.9282196163,0.0085862881,0.0451792307,-0.1511843624,-0.1792003334,1.0000000000,0.1807721560,0.0161347401,STRESS,,true
2021-01-13-HYG-07546,2021-01-13T00:00:00Z,377,HYG,STRESS,clean,v1,113.6675486183,114.8634656950,106.7078910359,107.8425219411,1012474.2345476574,-0.0526059148,0.0449699218,-0.2849389468,-0.5374288071,1.0000000000,0.0199921391,-0.0786902284,STRESS,,true
2021-01-13-LQD-07547,2021-01-13T00:00:00Z,377,LQD,STRESS,clean,v1,69.6719990547,70.5499020615,64.5936014730,65.4179006529,849903.3268038443,-0.0630025705,0.0367642422,-0.0121147231,-0.4520201148,0.6256866223,-1.9852714177,0.0600951027,STRESS,,true
2021-01-13-VNQ-07548,2021-01-13T00:00:00Z,377,VNQ,STRESS,clean,v1,76.2061053600,77.3680854023,69.5354696466,70.6121538989,1017569.0323903428,-0.0762393011,0.0342683565,0.1063959169,-0.1376925503,0.5568607924,0.1905069082,0.0071011064,STRESS,,true
2021-01-13-DBC-07549,2021-01-13T00:00:00Z,377,DBC,STRESS,clean,v1,172.9337286394,177.4192750477,172.1954066654,176.6650227146,962067.8603980739,0.0213469628,0.0406346722,0.0852954853,-0.1515556495,0.6603134231,-0.6991005513,-0.0199013789,STRESS,,true
2021-01-13-XLK-07550,2021-01-13T00:00:00Z,377,XLK,STRESS,clean,v1,61.5224833646,64.8364972429,60.9841201286,64.2740558909,1004623.0390959143,0.0437533733,0.0419474082,0.0176727255,-0.5160438544,0.6816453832,-0.2269676393,-0.0666636380,STRESS,,true
2021-01-13-XLF-07551,2021-01-13T00:00:00Z,377,XLF,STRESS,clean,v1,42.6292915745,42.6851512127,42.2954114858,42.3509063397,952402.6288797245,-0.0065517906,0.0384487769,-0.1583737566,-0.3305671236,0.9943313900,-1.0456160869,-0.0402543907,STRESS,,true
2021-01-06-XLE-07552,2021-01-06T00:00:00Z,377,XLE,STRESS,stale_timestamp,v1,125.1306082635,125.9311366245,120.4159804510,121.1913069653,922767.0504559396,-0.0319877116,0.0405527344,0.0107307046,-0.1412819281,0.6589819341,-1.1215293715,0.0247673086,STRESS,STALE_TIMESTAMP,false
2021-01-13-XLP-07553,2021-01-13T00:00:00Z,377,XLP,STRESS,clean,v1,108.4095511763,108.4207108103,108.3426134716,108.3537673633,930374.5660320554,-0.0005146979,0.0420321688,-0.2469153591,-0.3598581133,1.0000000000,-0.8912099660,0.0101144882,STRESS,,true
2021-01-13-XLU-07554,2021-01-13T00:00:00Z,377,XLU,STRESS,clean,v1,120.7962392740,124.7741886646,120.1436375727,124.1037183073,1043545.7006093074,0.0270125008,0.0310811054,-0.1509684940,-0.4584587214,0.8573277826,0.0706008631,-0.0385993402,STRESS,,true
2021-01-13-XLI-07555,2021-01-13T00:00:00Z,377,XLI,STRESS,clean,v1,145.1572021310,145.8636819601,145.0397331853,145.7457367407,1020256.2246938907,0.0040462665,0.0477223894,0.0856402253,-0.3146244549,0.7754888270,0.3341814974,-0.0112277430,STRESS,,true
2021-01-13-XLC-07556,2021-01-13T00:00:00Z,377,XLC,STRESS,clean,v1,221.6087134856,222.5519170169,216.0191786975,216.9425221427,1157242.4091545709,-0.0212808313,0.0367282508,0.0154518462,-0.1295332511,0.5968340758,2.1802366637,0.0487425073,STRESS,,true
2021-01-13-XLB-07557,2021-01-13T00:00:00Z,377,XLB,STRESS,clean,v1,213.5694680540,213.8606875143,211.8290825546,212.1183232602,1029454.0208926109,-0.0068179095,0.0376659271,-0.0394932369,-0.2144409801,0.7042222017,-0.0788510244,-0.0333595513,STRESS,,true
2021-01-13-XLY-07558,2021-01-13T00:00:00Z,377,XLY,STRESS,clean,v1,127.3197689445,127.4456827411,126.5664612242,126.6917539409,1109479.5949489111,-0.0049447858,0.0437396319,-0.2710070578,-0.3576001529,1.0000000000,1.0616913396,-0.0215582590,STRESS,,true
2021-01-13-CASH-07559,2021-01-13T00:00:00Z,377,CASH,STRESS,clean,v1,164.3829649875,164.4829239307,164.3663100863,164.4662605902,1035382.6959999746,0.0005065884,0.0002289391,0.0066277741,-0.0124577449,0.0037202596,0.0488488395,-0.0000093202,STRESS,,true
2021-01-14-SPY-07560,2021-01-14T00:00:00Z,378,SPY,STRESS,clean,v1,125.2041734366,125.4333409487,123.8364833329,124.0635631285,1179178.0979339913,-0.0091517521,0.0409390457,-0.2812539180,-0.5097192756,1.0000000000,1.9610695585,0.0406276982,STRESS,,true
2021-01-14-QQQ-07561,2021-01-14T00:00:00Z,378,QQQ,STRESS,clean,v1,168.2090960750,179.5546687501,166.3775583333,177.6206536553,924962.8090101612,0.0544422919,0.0387988138,-0.0614204302,-0.0614204302,0.7737950620,-1.1161467692,-0.0488943928,STRESS,,true
2021-01-14-TLT-07562,2021-01-14T00:00:00Z,378,TLT,STRESS,clean,v1,67.4226248234,76.8542349382,65.9487049249,75.2100743113,981564.8367730135,0.1093045474,0.0478255906,0.0292278897,-0.0647517016,0.7771658478,0.3178165795,0.0382813772,STRESS,,true
2021-01-14-GLD-07563,2021-01-14T00:00:00Z,378,GLD,STRESS,clean,v1,143.9289567384,145.5568027289,134.4772421092,136.0155873703,1032837.0219220759,-0.0565503297,0.0372842461,-0.2691224660,-0.4044487263,1.0000000000,0.2591991208,0.0054604269,STRESS,,true
2021-01-14-IWM-07564,2021-01-14T00:00:00Z,378,IWM,STRESS,clean,v1,119.2477190930,119.3885656607,118.4055444049,118.5455616362,1113184.6549740583,-0.0059056294,0.0342035287,-0.4113625890,-0.4562489263,1.0000000000,0.8399984572,-0.0478378022,STRESS,,true
2021-01-14-EEM-07565,2021-01-14T00:00:00Z,378,EEM,STRESS,clean,v1,87.0651035843,88.7667948792,86.7841490211,88.4812704194,902200.2166143494,0.0161347401,0.0455064324,-0.1313238167,-0.1658495279,1.0000000000,-1.2158528123,-0.0414800758,STRESS,,true
2021-01-14-HYG-07566,2021-01-14T00:00:00Z,378,HYG,STRESS,clean,v1,107.8425219411,109.5397524777,98.1128749250,99.6816695945,979498.7356815863,-0.0786902284,0.0465034195,-0.3462365900,-0.5724333224,1.0000000000,-0.4133275471,-0.0006147151,STRESS,,true
2021-01-14-LQD-07567,2021-01-14T00:00:00Z,378,LQD,STRESS,clean,v1,65.4179006529,70.3046821976,64.6316415612,69.4697241560,895383.9490828508,0.0600951027,0.0391241935,0.0572913186,-0.4180795915,0.6357681445,-1.2302049802,-0.0044984118,STRESS,,true
2021-01-14-VNQ-07568,2021-01-14T00:00:00Z,378,VNQ,STRESS,clean,v1,70.6121538989,71.2163624255,70.5118690151,71.1153628736,1013886.4449477117,0.0071011064,0.0323657866,0.0566677484,-0.1315474205,0.5259440317,0.1483449552,-0.0339527506,STRESS,,true
2021-01-14-DBC-07569,2021-01-14T00:00:00Z,378,DBC,STRESS,clean,v1,176.6650227146,177.3681982245,172.4945799548,173.1838996348,1046152.9353204740,-0.0199013789,0.0407430515,0.0811688838,-0.1682739515,0.6620745869,0.4818158472,0.0163645577,STRESS,,true
2021-01-07-XLK-07570,2021-01-07T00:00:00Z,378,XLK,STRESS,stale_timestamp,v1,64.2740558909,65.1310043700,59.3273266359,60.1290103519,1029440.8145358308,-0.0666636380,0.0445733659,-0.0408236756,-0.5472542742,0.8195724389,0.1190215503,0.0080538917,STRESS,STALE_TIMESTAMP,false
2021-01-14-XLF-07571,2021-01-14T00:00:00Z,378,XLF,STRESS,clean,v1,42.3509063397,42.6918683260,40.3524442805,40.6799536301,1036286.4675055403,-0.0402543907,0.0386487268,-0.2035731877,-0.3569795614,1.0000000000,0.3643309224,0.0701607789,STRESS,,true
2021-01-14-XLE-07572,2021-01-14T00:00:00Z,378,XLE,STRESS,clean,v1,121.1913069653,124.8457391776,120.5909904661,124.2303688020,982560.6339716001,0.0247673086,0.0405990462,0.0122718292,-0.1197482275,0.6597345003,-0.2787762400,-0.0717608235,STRESS,,true
2021-01-14-XLP-07573,2021-01-14T00:00:00Z,378,XLP,STRESS,clean,v1,108.3537673633,109.6766882558,108.1345787836,109.4552714461,949256.4064128620,0.0101144882,0.0420108818,-0.2107050733,-0.3533505509,1.0000000000,-0.6683723132,-0.0218405906,STRESS,,true
2021-01-14-XLU-07574,2021-01-14T00:00:00Z,378,XLU,STRESS,clean,v1,124.1037183073,125.0617826358,118.4828818624,119.4046701592,1108829.7817587100,-0.0385993402,0.0276326093,-0.1179644135,-0.4789635747,0.7242801994,0.8114019446,0.0063711306,STRESS,,true
2021-01-14-XLI-07575,2021-01-14T00:00:00Z,378,XLI,STRESS,clean,v1,145.7457367407,146.0730158753,143.7948682174,144.1184932978,1039131.5876937098,-0.0112277430,0.0477189027,0.0858624791,-0.3222766367,0.7754321687,0.6063758611,-0.0762917730,STRESS,,true
2021-01-14-XLC-07576,2021-01-14T00:00:00Z,378,XLC,STRESS,clean,v1,216.9425221427,229.9992946625,214.8276576485,227.7787927684,1018384.5608263566,0.0487425073,0.0381265754,0.0778198481,-0.0846048040,0.6195568506,0.4156188123,-0.0538300807,STRESS,,true
2021-01-14-XLB-07577,2021-01-14T00:00:00Z,378,XLB,STRESS,clean,v1,212.1183232602,213.5335576758,203.7900769284,205.1588785536,1050097.2850169884,-0.0333595513,0.0377302929,-0.0409415173,-0.2402145884,0.7086474670,0.2369442470,-0.0117492867,STRESS,,true
2021-01-14-XLY-07578,2021-01-14T00:00:00Z,378,XLY,STRESS,clean,v1,126.6917539409,127.2380046690,123.4551298667,123.9897304102,1144407.1343332184,-0.0215582590,0.0432251832,-0.2956969879,-0.3567599235,1.0000000000,1.3993362547,0.0345219458,STRESS,,true
2021-01-14-CASH-07579,2021-01-14T00:00:00Z,378,CASH,STRESS,clean,v1,164.4662605902,164.4665671607,164.4644211767,164.4647277444,1090482.0347045572,-0.0000093202,0.0002345531,0.0065436350,-0.0124669490,0.0038114884,0.6034269928,0.0004888593,STRESS,,true
2021-01-15-SPY-07580,2021-01-15T00:00:00Z,379,SPY,STRESS,clean,v1,124.0635631285,130.2576540955,123.0554797279,129.2077712281,996056.4275127813,0.0406276982,0.0428117952,-0.2325821676,-0.4893901313,1.0000000000,-0.0993235193,0.0423351178,STRESS,,true
2021-01-15-QQQ-07581,2021-01-15T00:00:00Z,379,QQQ,STRESS,clean,v1,177.6206536553,179.3575844576,167.4908492255,169.1448966290,958030.1515087638,-0.0488943928,0.0386917878,-0.0598326196,-0.1062078590,0.7683509976,-0.5850643859,-0.0173980912,STRESS,,true
2021-01-15-TLT-07582,2021-01-15T00:00:00Z,379,TLT,STRESS,clean,v1,75.2100743113,78.7433382914,74.6342452664,78.1450383534,963000.7126630041,0.0382813772,0.0466006101,0.1292468970,-0.0282549936,0.7572599145,0.0662431621,0.0279052846,STRESS,,true
2021-01-15-GLD-07583,2021-01-15T00:00:00Z,379,GLD,STRESS,clean,v1,136.0155873703,136.9096759219,135.8670467363,136.7603219741,969825.8042941788,0.0054604269,0.0368945920,-0.2766388352,-0.4011878674,1.0000000000,-0.3211916656,-0.0528933571,STRESS,,true
2021-01-15-IWM-07584,2021-01-15T00:00:00Z,379,IWM,STRESS,clean,v1,118.5455616362,119.6797534628,111.9268963735,113.0081082803,943813.3414588087,-0.0478378022,0.0334457066,-0.4439435677,-0.4816484113,1.0000000000,-0.9880553241,0.0015939786,STRESS,,true
2021-01-15-EEM-07585,2021-01-15T00:00:00Z,379,EEM,STRESS,clean,v1,88.4812704194,89.2153123802,84.1819225399,84.8861392380,1045258.0458763810,-0.0414800758,0.0453008933,-0.1903748516,-0.1997423547,1.0000000000,0.7764925287,0.0220341296,STRESS,,true
2021-01-15-HYG-07586,2021-01-15T00:00:00Z,379,HYG,STRESS,clean,v1,99.6816695945,99.6939247606,99.6081649586,99.6204125936,999258.4033410675,-0.0006147151,0.0466920830,-0.3387398342,-0.5725179031,1.0000000000,-0.0518790405,0.0257428199,STRESS,,true
2021-01-15-LQD-07587,2021-01-15T00:00:00Z,379,LQD,STRESS,clean,v1,69.4697241560,69.5322248414,69.0957023978,69.1579225608,1011214.7360055648,-0.0044984118,0.0391543060,0.0524406893,-0.4206914302,0.6362574718,0.3027740332,-0.0050117898,STRESS,,true
2021-01-08-VNQ-07588,2021-01-08T00:00:00Z,379,VNQ,STRESS,stale_timestamp,v1,71.1153628736,71.5982753097,68.2745397498,68.7413312048,998307.0774272509,-0.0339527506,0.0315902272,-0.0255497074,-0.1605388204,0.5729571751,0.0005496819,-0.0155736341,STRESS,STALE_TIMESTAMP,false
2021-01-15-DBC-07589,2021-01-15T00:00:00Z,379,DBC,STRESS,clean,v1,173.1838996348,176.6174613702,172.6170840502,176.0412937872,897349.6533132241,0.0163645577,0.0406753765,0.1111797322,-0.1545511450,0.6609748689,-1.6167462806,0.0354696906,STRESS,,true
2021-01-15-XLK-07590,2021-01-15T00:00:00Z,379,XLK,STRESS,clean,v1,60.1290103519,60.7128759884,60.0321558443,60.6152382754,1093727.4565464652,0.0080538917,0.0444287716,-0.0138700662,-0.5435931859,0.7543310260,0.9150591939,0.0700715057,STRESS,,true
