asset,momentum_5d,momentum_20d,momentum_60d,realized_vol,trend_strength,vol_adjusted_momentum,momentum_5d_zscore,momentum_20d_zscore,momentum_60d_zscore,vol_adjusted_momentum_zscore,trend_strength_zscore,composite_alpha_score,alpha_rank,Date,calibrated_state_0_probability,calibrated_state_1_probability,calibrated_state_2_probability,calibrated_most_likely_state,regime_adjusted_alpha,allocation_preference_rank,alpha_dispersion
ETH-USD,-0.024853359798454933,-0.039958986370523863,-0.30168660623925936,0.43269234598906087,-0.04941750849975124,-0.09234964921596761,-0.44117181015052614,-0.5026197267419182,-1.576644700194477,-0.6710180839035854,-0.5065854663312803,-0.7392113835054214,0.25,2025-12-25,0.1505663818012692,0.6988672363974615,0.1505663818012692,1,-0.7813182959758199,0.25,0.9719654344746371
GLD,0.03235427802507185,0.06596105494601301,0.09114750122771187,0.10276456491693609,0.03718020559458379,0.6418657540109171,0.9838092735220467,1.404123282794298,1.1300391687798572,2.1727500623681797,1.133959437426883,1.3919526295149944,1.0,2025-12-25,0.1505663818012692,0.6988672363974615,0.1505663818012692,1,1.4712409479063997,1.0,0.9719654344746371
QQQ,0.012452668939767486,-0.0011928440315095434,0.012370647427227377,0.1263692523731943,0.003944566720913034,-0.009439353395767751,0.4880814728271883,0.19523754363719667,0.5872552419838666,-0.3498893562642467,0.5043289841570536,0.254093633216226,0.625,2025-12-25,0.1505663818012692,0.6988672363974615,0.1505663818012692,1,0.26856729881697056,0.625,0.9719654344746371
SPY,0.014384532522476512,0.009814928090254416,0.022399401952699183,0.08239151100690638,0.008015755638492772,0.11912547749526878,0.536202128850223,0.39339638386098863,0.6563548124743952,0.1480688304094355,0.581455364464234,0.4442896059515307,0.75,2025-12-25,0.1505663818012692,0.6988672363974615,0.1505663818012692,1,0.4695972026238049,0.75,0.9719654344746371
TLT,0.0054826161533667594,0.002297803152776723,-0.026909730469588222,0.055650266667572855,-0.011239062698955471,0.04129006544573562,0.31446491128589515,0.2580751996149231,0.3166077518611666,-0.1534038225280845,0.21668367936086966,0.19462469594435933,0.5,2025-12-25,0.1505663818012692,0.6988672363974615,0.1505663818012692,1,0.20571089566959255,0.5,0.9719654344746371
VIX,-0.09657944970624788,-0.12589225175813978,-0.1771533551332668,0.7717439390312693,-0.1255274674181771,-0.16312697177274355,-2.2277920100562416,-2.0495663765717786,-0.7185925720506379,-0.9451532961052891,-1.948445757156611,-1.5880220643296286,0.125,2025-12-25,0.1505663818012692,0.6988672363974615,0.1505663818012692,1,-1.6784788775711943,0.125,0.9719654344746371
BTC-USD,-0.014898377796646933,-0.022077885936158892,-0.23499874103819784,0.23409948025913233,-0.05649294377980729,-0.0943098460181123,-0.24341401779621524,-0.2300862107236336,-1.177947810243224,-0.6345993635151529,-0.6492638943514265,-0.5451444909631511,0.375,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,-0.5761969772681754,0.375,0.9735562010137915
DIA,0.01222069687000027,0.016791645755021456,0.028094959245693607,0.07872949336805969,0.015911109715614602,0.21328278687785604,0.44581065478126763,0.4707302855332066,0.6564136798081337,0.4326482300177044,0.704871632741039,0.5186807618554871,0.875,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,0.5482258228827768,0.875,0.9735562010137915
ETH-USD,-0.025275791586719665,-0.037649452636381975,-0.28988861117727993,0.4332887284427573,-0.04525978286394061,-0.08689229644097683,-0.5071534598524879,-0.5108410935656151,-1.5606550505473622,-0.6088628500571537,-0.43917590143700475,-0.7325041903047858,0.25,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,-0.7742290480532791,0.25,0.9735562010137915
GLD,0.04440880584580431,0.07840800021101058,0.13550033826191243,0.10621473713226325,0.03888721126329542,0.7382026480315391,1.263863598786073,1.5816713173173367,1.4052734620040854,2.2539514691084244,1.134581764671236,1.5725772776420412,1.0,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,1.662154325905513,1.0,0.9735562010137915
QQQ,0.01238771470473643,-0.0012569228341535732,-0.0054072101135931305,0.12636925933363116,0.0039730048981425625,-0.00994642875001059,0.4500553723417161,0.14531513256425652,0.4228273596509387,-0.3418854151546232,0.4815994390024003,0.19795394703712332,0.625,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,0.20922978735339515,0.625,0.9735562010137915
SPY,0.01428165868240372,0.009712517676762511,0.010375594979597613,0.08240048073995293,0.008330468528260804,0.11786967247696253,0.49818949689919007,0.3430938175722468,0.5328694086878238,0.10159538334478432,0.563094825306007,0.3857684855886344,0.75,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,0.4077426058709226,0.75,0.9735562010137915
TLT,0.0021700511362963137,-0.0010042694898239057,-0.03339151715086164,0.056958315196389976,-0.010724518033351838,-0.017631657227943364,0.19037594323029255,0.14987046482160057,0.22771309009774424,-0.3685506883817553,0.20671927689861422,0.07554073612559789,0.5,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,0.07984368279918015,0.5,0.9735562010137915
VIX,-0.08786046139160453,-0.11745616378097146,-0.13869535058100735,0.7734255586215887,-0.12884501066731469,-0.15186485948344364,-2.0977275883898363,-1.9497537135193985,-0.5064941394581398,-0.8342967653622281,-2.0024271428308653,-1.4728725269809468,0.125,2025-12-26,0.1505663818061937,0.6988672363876125,0.1505663818061937,1,-1.556770199490333,0.125,0.9735562010137915
BTC-USD,-0.007773299282881618,-0.028797809041574918,-0.22268822619172857,0.22996200898487118,-0.053660700658363925,-0.12522855044056203,-0.34620930567716873,-0.3361655657362028,-1.1308093758424211,-0.7219368414469274,-0.6035104561673539,-0.6009918199308998,0.375,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,-0.6352254782808296,0.375,0.9910673035243107
DIA,0.007384336947998893,0.016791645755021456,0.02421660771335632,0.07872949336805969,0.016347270208260545,0.21328278687785604,0.508070382500466,0.48246650966784466,0.6503000376915692,0.44101506977389204,0.6885667750390335,0.5334737283974422,0.875,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,0.5638614254524889,0.875,0.9910673035243107
ETH-USD,-0.01931936627651143,-0.03701153161648385,-0.25971772901404155,0.43346892463517345,-0.04184170395611986,-0.0853845097376574,-0.9969420690681515,-0.48365618145623945,-1.3979309020279271,-0.5850530854898358,-0.3853773443854604,-0.7796198001926009,0.25,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,-0.8240284543498284,0.25,0.9910673035243107
GLD,0.020846040269028254,0.07840800021101058,0.1436960992642884,0.10621473713226325,0.04046832395297084,0.7382026480315391,1.2667678166030094,1.5888873772168823,1.5121950591856677,2.244371378612144,1.1337484300768874,1.5947079070529178,1.0,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,1.6855455588270438,1.0,0.9910673035243107
QQQ,0.0075579620583987595,-0.0012569228341535732,-0.012997207101433816,0.12636925933363116,0.00413268213028295,-0.00994642875001059,0.5178558400027397,0.15837539631389114,0.3818489311182024,-0.3258864024523,0.4631325716368631,0.2085895497915821,0.625,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,0.22047121464311323,0.625,0.9910673035243107
SPY,0.008001915333535337,0.009712517676762511,0.00769914709635211,0.08240048073995293,0.008690156402807236,0.11786967247696253,0.5428769092296454,0.3553493652182724,0.531147228379085,0.11322438297726248,0.5472459756741862,0.3987791112500989,0.75,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,0.42149434197186514,0.75,0.9910673035243107
TLT,0.004349719041867095,-0.0010042694898239057,-0.03591255269171001,0.056958315196389976,-0.010165115175189698,-0.017631657227943364,0.33704025622609074,0.16291219396916407,0.21654338768394327,-0.3522889188861102,0.19925035756725845,0.10905763895225981,0.5,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,0.11526977334166119,0.5,0.9910673035243107
VIX,-0.03409087676400968,-0.11745616378097146,-0.17174175893552746,0.7734255586215887,-0.13165888971636974,-0.15186485948344364,-1.8294598298166311,-1.9281690951936123,-0.7632943661881195,-0.8134455830881255,-2.0430563094414147,-1.4639963153208007,0.125,2025-12-27,0.1505663818153728,0.6988672363692542,0.1505663818153729,1,-1.5473883816055147,0.125,0.9910673035243107
BTC-USD,0.004825725141281767,-0.03093955100290935,-0.20189366439983758,0.22959129942025672,-0.051408054264584946,-0.13475924863457422,0.4768262986304721,-0.1516564993712532,-1.0149890576164797,-0.6910985718688106,-0.5475503072007822,-0.3461042467024179,0.375,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,-0.3658190150949376,0.375,0.975305296497572
DIA,0.00578238593945013,0.020789453744548325,0.02589363704639336,0.07679184227638931,0.01695273881026238,0.27072476878107565,0.5578294015247273,0.5149624679077703,0.6511884145594093,0.5535744534769489,0.6719546342109288,0.574202657705641,0.875,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,0.6069103534790743,0.875,0.975305296497572
ETH-USD,-0.00499630086719538,-0.0565179815560124,-0.2446063436796314,0.42543331034156856,-0.03979946366703824,-0.13284804029716357,-0.3548316776533064,-0.4812794457853882,-1.3274160609675216,-0.6852319301240819,-0.34046181451706337,-0.6519259489363048,0.25,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,-0.6890609139499053,0.25,0.975305296497572
GLD,0.0074943803214304605,0.08126193688826966,0.14804405023243805,0.10449076213268177,0.042112370324593806,0.7776949390519682,0.7027886779406234,1.2942564918092623,1.5446722276402105,2.1097691947959256,1.1207834668757481,1.3718013143057053,1.0,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,1.4499417747298857,1.0,0.975305296497572
QQQ,0.002861250706545304,0.0006627995842849455,-0.017421735923322856,0.12617288129207235,0.004467363306095651,0.005253106511459132,0.31048884122157505,0.2555952236200048,0.3343529360984928,-0.26131689323174717,0.4492249606970283,0.19830603997336843,0.625,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,0.20960193618429865,0.625,0.975305296497572
SPY,0.0034158485337125732,0.012755115096920067,0.0072152939227669854,0.08139164541048666,0.009209689532493348,0.15671283007723386,0.35744816572297944,0.4114259208932036,0.5145634388361516,0.20360360733486604,0.5338244804911637,0.3919332666958769,0.75,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,0.4142585448508036,0.75,0.975305296497572
TLT,0.00274269748939604,0.0022924716934986655,-0.026069477751790915,0.05565457820669163,-0.009613372671174125,0.041191071199656135,0.3004506140196523,0.27659640745779884,0.2710979937540103,-0.15100178015202553,0.19803526071515018,0.1868918138331821,0.5,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,0.19753753361063128,0.5,0.975305296497572
VIX,-0.028571401323590817,-0.1836734390137289,-0.19621747516867682,0.7040010705331513,-0.13763706044261748,-0.26089937459133417,-2.351000321406723,-2.1199005665313986,-0.9734698923042735,-1.0782980802310753,-2.0858106812721737,-1.7251048968750515,0.125,2025-12-28,0.1505663818120015,0.6988672363759969,0.1505663818120015,1,-1.823370213809851,0.125,0.975305296497572
BTC-USD,-0.005408169243443894,-0.05991442229655952,-0.195441571191457,0.2119940955388801,-0.05079525075033209,-0.2826230709127043,-0.22162326949220584,-0.35432712690008417,-1.1623265293117877,-1.1272589987466275,-0.5083099099219867,-0.6593708885723482,0.25,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,-0.6969299317746509,0.25,0.685228188119728
DIA,-0.0049689811718667265,0.019363571634649857,0.02367655058314666,0.07806011814829976,0.017521310592366834,0.24805972747649008,-0.20345372817924987,0.7711637096706471,0.7402901899853507,1.2863484228312836,0.6722194991216185,0.6632080397408329,1.0,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,0.7009856545073473,1.0,0.685228188119728
ETH-USD,-0.0037521324868283745,-0.11639966134655544,-0.22864119815788264,0.34865665636928694,-0.04152907036474007,-0.3338518259157178,-0.15311178156165897,-1.156234639941362,-1.4506010217598637,-1.3602533668489643,-0.34818770470997834,-0.9744823964875039,0.125,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,-1.029990801641399,0.125,0.685228188119728
GLD,-0.0323598349459282,0.028910718594445717,0.07691892266263856,0.19800669705890514,0.0422820360805467,0.1460087917422563,-1.3366339793134172,0.9067022858355301,1.2025971250442535,0.8222088339568077,1.100091804951248,0.5196542621833127,0.875,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,0.5492547756755948,0.875,0.685228188119728
QQQ,-0.004904405619967744,-0.005407663927950557,-0.006996312421416073,0.1272631872455179,0.004311944615574603,-0.04249197309130736,-0.20078218895956657,0.419492366164737,0.47395575124265954,-0.03511468652733725,0.44395793700642006,0.21785527870121424,0.5,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,0.23026473742376263,0.5,0.685228188119728
SPY,-0.003664681833828509,0.01001773343624901,0.014786723541713176,0.08261130003057425,0.009464585983237184,0.12126347645590216,-0.149493882180148,0.6384830661430113,0.6630992510355831,0.7096642464824874,0.5329970301520299,0.4894985459256909,0.75,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,0.5173813313997271,0.75,0.685228188119728
TLT,0.00045440807498797753,0.005033028642967841,-0.01668483361678852,0.057074093619636064,-0.009084784787090738,0.08818411863900807,0.020915969802525913,0.567716396987429,0.3898296996760893,0.5592154590519722,0.21245868215500768,0.38555301301784695,0.625,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,0.407514859565348,0.625,0.685228188119728
VIX,0.05419447125202992,-0.16125224138809013,-0.16026020476645408,0.724015381666499,-0.1432079485199157,-0.22271935855413533,2.2441828598837206,-1.7929960579599082,-0.8568444659122846,-0.8548099101996217,-2.1052273387543594,-0.6419158545090455,0.375,2025-12-29,0.1505663818054387,0.6988672363891225,0.1505663818054387,1,-0.6784806251557298,0.375,0.685228188119728
BTC-USD,0.013703148482179905,-0.03902168672366624,-0.19283288558686618,0.22044395083849322,-0.0491253067518157,-0.17701409621466643,0.2702128433436075,-0.251072903355877,-1.0992502905397925,-0.813495982026068,-0.47325347439835463,-0.4511539042910492,0.375,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,-0.4768525046810175,0.375,0.6318329697020986
DIA,-0.007022380121959881,0.006841189062779751,0.020146594425732856,0.07033569070742048,0.017526214989099786,0.09726483089840475,-0.4592735486505392,0.701761099410522,0.7232054550054222,1.0791612057546762,0.6709502930430411,0.5462419815493725,0.875,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,0.5773569830301217,0.875,0.6318329697020986
ETH-USD,0.02336328524983733,-0.10644567227265245,-0.2276176998828695,0.35401513712174015,-0.042721180473453635,-0.3006811322761249,0.6102253202944166,-1.651854361811445,-1.3969023679499002,-1.666858313419355,-0.36331411782438316,-1.0225947925408394,0.125,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,-1.0808437729539986,0.125,0.6318329697020986
GLD,-0.031655811082460295,0.025292448693521097,0.08358692801094558,0.197750940367267,0.042172082982738335,0.12790052298384752,-1.3263082582126884,1.0850991973506672,1.266061510597428,1.2905622909144103,1.0940448342269886,0.680997351287729,1.0,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,0.7197882796847049,1.0,0.6318329697020986
QQQ,-0.007212430344942122,-0.011761989696778552,-0.014055599468428381,0.12639852437767052,0.003952705481246932,-0.093054802298439,-0.46596283769638314,0.3152667730585024,0.4305388339347994,-0.23413626677519464,0.4379344471834726,0.08446142252854232,0.5,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,0.08927250877934202,0.5,0.6318329697020986
SPY,-0.004881307622731423,0.0021380426156913934,0.01023389878740244,0.07954022978856208,0.00939988087366328,0.02688001557670688,-0.38391319078984354,0.6040498726736206,0.6383829682623445,0.5934719549201989,0.5314458696254719,0.40394789524317337,0.75,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,0.42695754990755186,0.75,0.6318329697020986
TLT,-0.0019312782993491373,-0.001223792828237813,-0.016096258970559885,0.05613809201671676,-0.008877048646210306,-0.021799686884146203,-0.28007959076474076,0.5342053400804924,0.41307700317936236,0.25755847541479227,0.21768661750831272,0.26014144134086176,0.625,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,0.2749596018007486,0.625,0.6318329697020986
VIX,0.06384555602291342,-0.0913126501114776,-0.1783257176098253,0.6892001941204882,-0.14478821618671078,-0.1324907492633614,2.035099262476171,-1.3374550174064825,-0.9751131124896644,-0.5062633647834601,-2.115494469364549,-0.5020413951177904,0.25,2025-12-30,0.150566381833591,0.6988672363328178,0.1505663818335911,1,-0.5306386455674531,0.25,0.6318329697020986
BTC-USD,0.0023756591185550846,-0.054074538669289796,-0.2049278992041137,0.22068480815234331,-0.04796182843354735,-0.24503063496768213,-0.000990047074996368,-1.0441391150653638,-1.2274116095608463,-1.057134669428583,-0.4643593688662849,-0.8167849366191228,0.25,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,-0.8633105873444967,0.25,0.6708141742898218
DIA,-0.013264006423737928,-0.012818072496480926,0.013775868239532585,0.05436041476712687,0.01663744655390742,-0.23579791565961966,-0.36365485670829767,0.25803123932274064,0.7168677382603108,-0.974212610026399,0.6655590737935299,0.019765333481297997,0.375,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,0.020891205128524798,0.375,0.6708141742898218
ETH-USD,0.01411332280917299,-0.08341505778911429,-0.23415239357743434,0.3451906866105924,-0.04240726378126625,-0.24164921310062554,0.27119208855867516,-1.9702085951841841,-1.4872177460747222,-1.0267650182382715,-0.367203401670406,-1.0763410538731597,0.125,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,-1.1376515233599829,0.125,0.6708141742898218
GLD,-0.0490233554602989,0.007806956058535652,0.07657829733598742,0.19629198778727863,0.0413038083999413,0.03977215854065343,-1.1928706398646016,0.9090152724741719,1.2751821528334515,1.5007719855027652,1.0970031909073308,0.6990216005273077,1.0,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,0.7388392237198262,1.0,0.6708141742898218
QQQ,-0.015355265546152186,-0.016750161198439972,-0.02220504183763017,0.12904379408638186,0.0034810075262141638,-0.12980214443499252,-0.4121486105851517,0.133923437237401,0.3969969779321258,-0.02223006354158325,0.43543724812277884,0.07624441674457637,0.5,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,0.08058744627925567,0.5,0.6708141742898218
SPY,-0.012153927105871931,-0.0075960379898092345,0.0027491087917934642,0.08337079780254962,0.008967944174567144,-0.09111149455231596,-0.3379134683516825,0.42285336673658314,0.6188397028120635,0.32526326543666856,0.5314103207909174,0.3012349420794766,0.75,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,0.31839386736460756,0.75,0.6708141742898218
TLT,-0.006610254781893032,-0.007832953405800147,-0.023935106826413866,0.06269146072440215,-0.00886685181477731,-0.1249445030517726,-0.20936245409831508,0.41537564845822467,0.38161667759529083,0.021397995960032907,0.21945844651138247,0.18528898308000738,0.625,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,0.19584340214865884,0.625,0.6708141742898218
VIX,0.09926466102418718,0.0067339680287274994,-0.1427752665448545,0.6769348699655083,-0.14246344753506235,0.009947734010320097,2.2457479881243696,0.8751487460204267,-0.6748738937976738,1.2329091143353705,-2.1173055095892486,0.6115707145796163,0.875,2025-12-31,0.150566383879709,0.6988672322405819,0.150566383879709,1,0.6464069660636063,0.875,0.6708141742898218
BTC-USD,0.010590037474165204,-0.017042457415060164,-0.19800899203156197,0.2127503174432495,-0.04501571863205911,-0.08010543824267707,0.1541971131327248,-0.28605934381127474,-1.1906537645277586,-0.6156349352410292,-0.4281367765154625,-0.4590497981221413,0.375,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,-0.48519816303002916,0.375,0.5603544144510842
DIA,-0.013264006423737928,-0.007794741882344747,0.013775868239532585,0.05180683677686824,0.016008103527743955,-0.1504577844796172,-0.3958281187447102,0.19738961941831956,0.7171268317782992,-1.590668577359781,0.6480344423653334,-0.12985364280320924,0.5,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,-0.13725035760523469,0.5,0.5603544144510842
ETH-USD,0.01777341467714999,-0.02716395318176823,-0.23284434211220362,0.30882270920620447,-0.03905074892850413,-0.08795970105822284,0.31983102948860526,-0.8151874963195449,-1.5044543112916167,-0.7244894495369345,-0.32294296057172356,-0.658673091221025,0.125,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,-0.6961923852381661,0.125,0.5603544144510842
GLD,-0.0490233554602989,0.0022000685611374138,0.07657829733598742,0.19535436681693774,0.04015384917796316,0.011261936945586937,-1.2203652215438514,0.7198949591948073,1.2828578074379233,0.6506521094100379,1.0738510432844839,0.4659825311477126,0.875,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,0.49252579794577267,0.875,0.5603544144510842
QQQ,-0.015355265546152186,0.0024142473501616024,-0.02220504183763017,0.10942711909939172,0.003981325740303854,0.022062605412911968,-0.4440482565395775,0.7310917259133776,0.39300695845601796,0.8003417171673345,0.43593904006777817,0.41278150559754606,0.625,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,0.43629433901942266,0.625,0.5603544144510842
SPY,-0.012153927105871931,0.0031902322153760654,0.0027491087917934642,0.07379508155924809,0.009081658225330358,0.043230959949745615,-0.3702319709039132,0.7716584017851248,0.6177966072872599,1.0937201036137054,0.52588475033048,0.5523429435679958,1.0,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,0.5838054665922844,1.0,0.5603544144510842
TLT,-0.006610254781893032,0.0018229234808244676,-0.023935106826413866,0.052298335962688784,-0.008377136036591848,0.03485624250310749,-0.2424062794404609,0.7001786954949335,0.37742234862259977,0.9776524571103474,0.21799430302549103,0.45438674420952646,0.75,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,0.4802694925420645,0.75,0.5603544144510842
VIX,0.09926466102418718,-0.0501905955108477,-0.1427752665448545,0.6404368709041125,-0.14268860052270682,-0.07836930974944185,2.198851704551183,-2.018966561675743,-0.6931024777627252,-0.5915734251636803,-2.1506238419863806,-0.6379171923764054,0.25,2026-01-01,0.150566383876905,0.69886723224619,0.150566383876905,1,-0.6742541902261143,0.25,0.5603544144510842
BTC-USD,0.02400910007278312,-0.00392049478142642,-0.15582556580715923,0.21884863440423477,-0.04232420081974042,-0.017914184349831875,0.412989044151021,0.16172202745953115,-1.2061159933312573,-0.22902746638738503,-0.3885365872441313,-0.19476793360007807,0.25,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,-0.2058622920428796,0.25,0.6016615405224705
DIA,-0.006981105716234004,-0.0014770164129183083,0.024971554926107142,0.057096500876953754,0.015513747360337282,-0.025868772871061988,-0.38389635775488756,0.24789190063851974,0.8243224583810629,-0.3729387552157504,0.6310979485984323,0.15097483413348417,0.625,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,0.1595746528755089,0.625,0.6016615405224705
ETH-USD,0.05964064091954069,0.0024793231763411416,-0.13266091740497865,0.34191976643343086,-0.03643538333104901,0.007251184107321408,1.3292222225140404,0.3874132015238837,-0.9459658723258758,0.22625448802721893,-0.28472167202534304,0.2096539608977075,0.75,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,0.22159625626511764,0.75,0.6016615405224705
GLD,-0.04429618440192462,0.007181864051074127,0.07999349231967101,0.19608809128828816,0.039202021296041334,0.036625702274368975,-1.3434202046773724,0.5532494765722936,1.4422452268327843,0.7576867245093047,1.0487023581487478,0.44214742811950614,0.875,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,0.4673330013370815,0.875,0.6016615405224705
QQQ,-0.017262613232851498,0.00047247847769793516,-0.028746381290049805,0.10967648229406948,0.0044995329583013,0.004307928808576343,-0.6482761203598201,0.3166413234500891,0.22104424909569786,0.17300627006310274,0.43692658286248837,0.08783993508107166,0.375,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,0.09284346778467803,0.375,0.6016615405224705
SPY,-0.010343166003722759,0.005029119771237545,0.00270533319020827,0.07402571682869072,0.009288322810452998,0.06793746804067921,-0.4703487285996422,0.47733241343349814,0.5742621000990236,1.324166883086352,0.52134893309773,0.48095066825696914,1.0,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,0.5083465491307887,1.0,0.6016615405224705
TLT,-0.008092006641496008,0.00032859259306716737,-0.02294743366455243,0.05260187321963439,-0.007978165057965114,0.006246785008875227,-0.4124621806581608,0.31156715189585105,0.2861692145294491,0.20808329433572104,0.21695522797300393,0.13152373400745757,0.5,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,0.13901558044153522,0.5,0.6016615405224705
VIX,0.06691175160936025,-0.0781448259289873,-0.15492136491511632,0.6478326743558862,-0.144044080840804,-0.12062501479519158,1.5161923253848215,-2.4558174949736666,-1.1959613832808844,-2.087231438418564,-2.181772791410928,-1.3083226268961181,0.125,2026-01-02,0.1505663838376693,0.6988672323246613,0.1505663838376694,1,-1.3828472157918303,0.125,0.6016615405224705
BTC-USD,0.03976498523088612,0.027536182189875413,-0.10815315804785253,0.20180903035562,-0.03907801854353443,0.13644672957078396,0.9971963882487291,0.9175282356166298,-0.7174732929789359,1.519287486007308,-0.3434291550588779,0.6007176714345214,0.875,2026-01-03,0.1505663817911482,0.6988672364177037,0.1505663817911482,1,0.6349357137688211,0.875,0.7638877385949112
DIA,-0.0019811425098892332,-0.0014770164129183083,0.030565370493714994,0.057096500876953754,0.014928813617455239,-0.025868772871061988,-0.48172046664581036,0.02279873501069124,0.6530781829445511,-0.6186091242938222,0.6171806408372017,-0.020892597012088746,0.5,2026-01-03,0.1505663817911482,0.6988672364177037,0.1505663817911482,1,-0.02208267981309228,0.5,0.7638877385949112
ETH-USD,0.065216101772823,0.02134315704700218,-0.05061601014652928,0.3349931220567462,-0.03450058020198721,0.0637122246449787,1.8988389421038712,0.7265433542464858,-0.14900112270965163,0.5612837883104614,-0.26201108376943255,0.6539862194379387,1.0,2026-01-03,0.1505663817911482,0.6988672364177037,0.1505663817911482,1,0.6912385414635863,1.0,0.7638877385949112
GLD,-0.0008028281969861828,0.007181864051074127,0.09924925681208552,0.19608809128828816,0.03796501824001641,0.036625702274368975,-0.43997698067420743,0.2898274035632329,1.331681126296822,0.20452067271268007,1.026921463160103,0.4088853310520391,0.75,2026-01-03,0.1505663817911482,0.6988672364177037,0.1505663817911482,1,0.43217623164166474,0.75,0.7638877385949112
QQQ,-0.012482474572627633,0.00047247847769793516,-0.008623438571056075,0.10967648229406948,0.004668582687065825,0.004307928808576343,-0.8537453184564088,0.08291863470858053,0.2658892423747899,-0.22114451210077926,0.4346837613589182,-0.09345615108801364,0.375,2026-01-03,0.1505663817911482,0.6988672364177037,0.1505663817911482,1,-0.09877959450643975,0.375,0.7638877385949112
SPY,-0.006803783953077791,0.005029119771237545,0.014733517470485014,0.07402571682869072,0.009294331717665694,0.06793746804067921,-0.6525695034650518,0.22343955571508123,0.49665805828117876,0.6169354876088803,0.5169611261727851,0.21093278781680436,0.625,2026-01-03,0.1505663817911482,0.6988672364177037,0.1505663817911482,1,0.22294792805060384,0.625,0.7638877385949112
